id,Price_euros
338,2303.407175057527
705,580.5514991460478
273,1419.474263268569
758,2655.2136436683795
1080,2141.067321666904
1073,2171.275062407489
480,1434.554824989178
1267,1904.8008666349692
545,783.472277886762
153,401.63115182850595
573,2370.6576227371042
1150,2849.95765143612
949,2793.432230491707
160,634.2665634136094
537,2142.8229774077763
1102,1463.7231113710259
833,896.1171385607169
513,1312.6514633410955
1202,3042.7173906106354
76,1753.657623792244
514,516.1052818197245
133,2369.011311479754
1251,445.39219304416577
806,445.5060096550857
1021,613.5428757186883
206,1573.3241676519103
870,1393.3737813188216
179,856.5956166402813
706,543.5262082542712
416,1890.1090016052503
534,1492.1912501501974
989,795.5903869921465
316,972.6007516340906
507,1696.3895073373474
817,407.0612779998977
776,1729.7213849942136
831,1994.474645341413
1229,730.4891119378972
295,1777.576894775704
660,1242.782194560382
612,867.6028043191269
529,1765.1552376336008
114,1007.7721248466119
492,2526.371020594874
226,886.9163078695644
695,354.7592557892086
751,646.9686890908329
644,542.008867368302
1185,819.2994901816994
917,1981.4275119504025
527,1021.4170532198596
854,785.8663540674916
182,1699.0114337278364
346,848.8623131600746
90,347.34953368805577
468,1206.971290968934
1147,547.2719201600928
1061,1395.3452708623518
1156,1107.7052297112878
496,730.4286746040907
312,2500.6493847629463
822,1032.8484174960813
337,1628.6620475078093
835,1199.4055345194854
255,957.4197745830406
364,1968.0920411898264
944,2106.0272055191394
1266,643.6262082637281
505,540.5584477497331
350,604.2196744031453
800,828.5173390792797
567,827.5986511669378
1242,2302.0719054398633
905,924.5138213190793
587,1907.3101315652257
922,970.8979352162294
259,1107.9425767633013
1248,997.0480292104295
641,241.3655839552381
128,551.952780028776
215,2263.880686887175
756,575.1699546085781
1054,1166.2812588673453
651,1161.9938719799327
86,1650.939556251323
1037,1486.414448432384
1299,999.2053488169638
1109,2318.8818251823645
679,664.1742803349186
1099,1630.8044673253185
6,1612.678359834953
1163,1012.7320235251624
516,2007.7469852206777
1115,1294.6958343217864
977,1975.4965575944652
910,1071.9173009768556
962,396.97948431437885
264,1085.1740235569646
83,1241.6334851086422
1295,1099.1416706693224
158,1253.8708803564289
487,714.4012069821935
765,629.6955332510738
445,636.1848786183934
617,2072.1237149467524
727,901.3814413383656
108,1935.5464941685914
918,1685.8783089911237
991,923.1633916137487
81,1790.0896618724541
122,655.5128591345278
383,543.1238384378929
951,1642.4770145101957
75,1274.5232324461772
421,938.140826099782
145,297.0403428971598
8,1393.5213180273422
175,609.7707241457468
1123,2386.5286103337894
927,600.2621987264542
875,1780.2833316483525
1029,1254.053257273555
1265,787.320305242797
1033,413.19519814964224
663,271.8454293066894
184,526.5528115680086
896,1584.153109231234
688,582.6544332932713
984,768.190399192561
744,1253.8397519195248
38,585.3654706037455
1227,1247.0614115298079
605,1395.3452708623518
1246,1945.9180690719809
77,1960.064870402121
1252,497.8502461751232
920,909.6701842540683
805,1088.2199424535593
397,1235.3022570825524
231,482.4957126548078
1104,762.0473692775679
1204,1125.7864268426029
1217,994.8559588301064
149,1582.0118579791365
461,542.9261198713866
21,2121.327050569241
357,1708.1523655330705
780,1831.8528772199134
343,484.8890129519302
737,226.95850777949795
845,903.6491336071324
173,1452.8516888270083
781,738.0546821149494
1164,254.18661385127666
819,466.0110231238191
277,820.9561631339797
674,1601.3882635709822
1279,2046.3372339398377
1255,2844.8864626528703
1240,1163.3584160357561
41,1446.6983646797773
719,1155.1360147327518
298,2056.796929133361
935,2096.1101603617444
826,772.4051782969448
278,1307.4487089060751
477,1863.3563494265816
542,230.31148763505837
151,601.0622300480534
900,354.7592557892086
1124,1001.5662852854502
1216,308.7529884575407
459,1029.7629838518435
584,320.91227165026794
294,627.5157024747898
1076,900.5571607564491
91,1780.8147541020833
632,1174.6159711105856
1117,341.9454397068905
457,926.0018679403969
326,573.1117928938176
925,2592.595274113747
398,177.7955449702714
940,1443.7017826661754
363,759.662721234431
906,509.3151046280376
820,616.2566148241261
1020,1305.872240514053
556,1362.985496375313
384,1220.829091579992
885,970.836813725042
1285,1088.3138204964675
438,461.18263013778756
837,1864.3111838181462
979,903.8769333459823
548,486.6465354574775
170,759.0663186174465
62,1766.322194305121
309,498.34200476947854
816,1672.2472928501397
22,362.2416111606948
285,2612.499628244477
668,518.7895546164185
417,1744.9590652427883
685,1369.0007445891715
1049,676.5679949625764
440,700.2181663591116
299,1405.1700799830626
1188,703.2874426408177
552,512.642231915123
586,461.2813221060127
783,1433.6368812788237
1070,785.314906787057
1210,1037.695960536918
1014,247.31893952059693
501,1537.2595806944523
140,1182.3416349654706
235,446.3269399654131
317,810.9451888410795
861,910.7689605162925
257,1157.8641220842248
1200,371.96565156112126
371,1134.369408778538
1112,261.87142294674607
419,2160.597094778718
385,625.2888030167937
1281,992.4136963005158
524,1979.7383688824334
1015,548.033074843347
1236,308.4951318253288
1036,1243.2512858773564
